"{""freq"": 9506.04, ""err"": {""err_camera"": {""errm1"": [[0.9826666666666667, 0.017333333333333333], [0.068, 0.9319999999999999]], ""t1"": 851, ""errm2"": [[0.995, 0.005], [0.023, 0.9770000000000001]], ""t2"": 9}, ""err_pmt"": {""errm1"": [[0.9786666666666667, 0.021333333333333333], [0.04533333333333334, 0.9546666666666667]], ""t1"": 2, ""errm2"": [[0.9414285714285715, 0.057142857142857155, 0.0014285714285714286], [0.03142857142857143, 0.8628571428571428, 0.10571428571428572], [0.005714285714285714, 0.21000000000000002, 0.7842857142857141]], ""t2"": 15}}, ""runs"": 100, ""state"": ""Dblue1"", ""header"": ""sb_cooling"", ""step"": 600, ""amp"": 70.0, ""pitime"": 3000.0, ""name"": ""timescan"", ""det"": 30000, ""steps"": 11}"
42.30201193146744
57.69798806853256
57.69798806853256
0.0
